"","doc_id","text","id"
"41","2016_139.txt","100000139/
I believe in the benefits of having a canine companion. Iíve always loved dogs. Iíve almost always had a dog in my life. And when I didnít, I wanted one. The benefits of bonding with a canine companion are endless. Dogs reduce anxiety and depression, lower blood pressure, and help keep their owners physically active. They can be trained to sniff out tumors, warn of seizures or low blood sugar. Dogs risk their lives protecting their owners whether they are police officers, soldiers, or family members. They provide valuable support to those who are disabled. But most importantly of all, they are our best friends. Which brings me to the story of my puppy Milo.
Milo is a pure breed Saint Bernard pup and his resemblance to the actions and personality of Beethoven is almost scary, however he is no Cujo. Milo came into my life on February 21st, 2016, when my mom urged my father to take me out for more highway driving practice. That day was a Sunday, and my last day on winter break from school, so my dad wanted to make this outing more adventurous than spending a couple hours driving for no real purpose. Thus he suggested visiting a place called the Perfect Puppy in Scituate, RI. When we arrived on location, my dad and I were somewhat disappointed. There were only small, yippy little dogs at the store and my family had allows loved and preferred bigger dogs. My dad started talking with an employee and said that they had a second location in West Warwick where they had some German Shepards, Siberian Huskies, Labradoodles, Rottweilers, and Saint Bernards. When the employee said Saint Bernards my desire to go to their other location went soaring through the roof and I insisted to my father that we most go there at once. 
Once we arrived to the Perfect Puppyís second location, I practically bolted from the car and was drawn straight to a Saint Bernard pup in his pen. You can say I fell in love at first sight. I stood guard in front of that pen for at least an hour, not letting anyone else come near. As soon as a saw that dog, without a shadow of a doubt I knew it was going to be mine. If anyone even attempted to come near I would give them the most evil stink eye in the world (I think people might have thought I was a bit crazy). After my father had finished seeing all the other puppies, I delivered a sales pitch that could not be matched by a professional marketer. The moral issue my father was facing was that we already had a dog at home, who was approaching on fourteen years of age. The battle lasted a while and I could see cracks in my fatherís resolve. He finally said ìAsk your mother,î which was futile in his defense against getting a dog. So I texted my mom a picture of that adorable Saint Bernard pup and informed her that if she said yes, my father would get the dog.
My mom thought we were pulling a joke on her. She called my dad and told him: ìYes. I dare you.î This if anything sealed the deal in my dadís decision to get the puppy. So, my father and I, both sat down, filled out the paper work and brought home a new addition to the family. Although at first my dad was a bit nervous and suspicious about bringing home Milo that first day, you can ask him now that he also never had a doubt about bringing home that adorable pup. He also has no regrets either. He has said on multiple occasions that he has never down right said that he has loved a dog before, even after having many in his life previously. Milo has brought so much joy, happiness, love and laughter into our lives that life without him is unimaginable. I believe in the benefits of having a canine companion after witnessing the positive impact a dog has on a personís life. 
","100000139"
"42","2016_14.txt","100000014/
I started this essay an hour ago, with the topic of believing in love. After some time, I resulted in scripted lines of what the emotion does to the body and some experiences from my past which made me think the way I knew I should. But I couldnít seem to spill out to the right words of what truly made me believe being in love was undeniably real. So the next thing that comes to mind, after love (for me) is heartbreak. After this love that can form into a relationship, you either continue together for the rest of your lives, or break up-a scary thought. So I believe in heartbreak, which I can explain better in 500 words than I could love. 
For me, heartbreak was the most significant destruction of feelings. When thinking about it, it still strikes a nerve, even years later. How could the same person who expressed their love to me every day not want me anymore? The space between my fingers no longer held my lovers hand, but filled with pregnant air instead. Weeks after the break up, I still felt I was getting nowhere with this recovery. Iíd lay, curled up in a ball in my room, crying to Elvisí ìCanít Help Falling in Loveî, wondering why it seemed so simple in the song to stay in love. Of course there were legitimate reasons to break up, but not seeing him anymore, stopping abruptly? The one person continuously on my mind for years on end? Unreasonable-I couldnít do it. The fibers of something inside me were pulling apart, causing the most excruciating wound. I recall the time I squished my fingers between closing garage door panels, and the time I fell off my bike, scraping my face up enough to look like a character from Halloween-no physical pain had amounted to this emotional pain I was going through. Curling up in a ball seemed to ease the pain, making me feel whole again. Ever since the breakup, a somber wave had come over me, you would no longer catch me laughing or joking. I knew I had to stay alive to please my parents, but I was so weak, I barely was living as it was. Everything seemed to relate back to him, whether it was driving to a store or climbing a mountain. I no longer worked out because I was so feeble, I wouldnít have been able to carry more than 10 pounds on my back before I felt dizzy. There was nothing to take my mind off it-no family game night or going for a drink with friends could aid the gaping hole. This was, in the most literal form, heartbreak. I believe in it because I felt it, and I know I felt it deeper than most. 
Most importantly, I believe heartbreak is temporary. Iíll never forget what feelings festered in me after that experience, but I know I survived it. So I am proud to spill my weaknesses out on this paper, and counteract them with the idea that I am still here, living an incredibly carefree and joyous life. Maybe Iím still recovering from it three years later, but I think Iím just putting myself together even more, finding out more about myself. ìMaybe instead of trying to find my other half, I should take time to piece myself together.î- Anonymous  ","100000014"
"43","2016_140.txt","100000140/
Family: Noun, a group consisting of parents and children living together in a household. Sometimes the dictionary gets a definition wrong, or doesnít explain it quite right. Sometimes the definition doesnít pertain to everyone. Like me, my definition of family does not include ìconsisting of parents and childrenî. My definition of family is anyone who is always there for you and has improved you to be a better person. They are a shoulder to lean on and theyíre your biggest cheerleader. When I was little I used to think the perfect definition of a family was a mom and dad happily living in a house with a white picket fence and kids; the ìAmerican dreamî. But as I grew up I learned that this wasnít true at all, and nor would I want that to be. My parents divorced when I was 5 and that time was a confusing time for an only child like me especially when I started living full time with my dad. It was a big change for my dad and I, but a complete 180 for him. But on the plus side we moved into a neighborhood with a lot of kids and thatís where the story of how I met the rest of my family begins. Being an only child meant I had to find my own fun and meet new people it just so happened that I had a whole pool of people around be to be with. My neighborhood was a mix of a whole bunch of different kids from different backgrounds and walks of life but somehow we all just meshed together. My best friend Chloe and I were always the oldest so we were like older sisters to everyone helping them with HW or whatever they needed. Felix my other best friend was the older brother. Hayley, Adian, Life, Sarah, and Lauren were the youngest so we watched out for them. We all would spend countless hours outside playing ìpretendî games and just run around sometimes from sun up till sun down. The winter time was full of snowball fights, snowmen, and hot chocolate movie times.  Soon it just became normal to see each other in our houses it wasnít ìCan Chloe come over?î is was ìChloes here!î The time that I lived there with my neighborhood family yeiled some of the greatest memories that I have today. They shaped me into the person I am today and I am forever thankful. They taught me how to help others, have fun, and that family doesnít always have to be blood related. They changed my definition of family. I didnít want that to end but of course times change and people started to move and the neighborhood got quiet but our dynamic has never changed. To this day I still consider them my family just as much as my dad is. This I believe, that family is what you make of it and sometimes family is not always blood related.   ","100000140"
"44","2016_141.txt","100000141/
I believe in work.  I believe that one must work for what is important to them. This type of work could be for grades, money, trust, or even happiness. I was raised being told that work ethic was important, and now as I am older I truly understand how important it is. 
When I was 10 I asked for a dog. The answer was, as expected, a no. I decided maybe a dog was not for me, but was determined to find another pet. That is when I did some research and found the perfect pet for me, a potbellied pig. Wide eyed and determined, I called my dad into the kitchen to explain my idea. ìDad, I understand we do not have the time for a dog, but what about a pig?î And without hesitation my dad looked at me and stated, ìYou learn how to take care of a pig, speak to vets, determine what they need to live, and write an essay on all the information you find, then you can have a pig.î And so it began. Weeks followed as my ten-year-old self found information online, spoke to vets over the phone, speaking to farmers and feed stores. I learned from where potbellied pigs lived, to what they ate, to the types of personalityís they have. I compiled all this information into an essay which I types and printed to give to my dad. He read it over, asked me a few questions and declared I could get a pig. 
8 years later, my pig Moo is still with us and happy. He lived in our house for the first 7 months and was litter box trained. He now has a barn outside where he enjoys a kiddy pool and soccer balls to play with.
Getting Moo was the first time I realized how strong my belief of work was. I realized then that I knew I had to work for anything I needed, and knew that I could do anything as long as I put my time and effort into it. Now that I am older I understand that the work I put into school, my jobs, and even my relationships show my dedication to what I do. I understand why my dad allowed me to get a pig, because he knew that if I cared enough to work for it then I was mature enough to take care of it.
I was raised to be an independent person, who can do for themselves. Because of this I feel more mature, and responsible. This belief of work helps me do good in school, grow strong relationships, and gain respect for others who see my dedication. 
      ","100000141"
"45","2016_143.txt","100000143/
I believe that if I am afraid to struggle at something new in my life, then I will never succeed. I have noticed that when I struggle through something in my life, I become a better person in the end. I struggle and push myself past my comfort zone to reach the top. If something doesnít go right through my pathway, why not try looking at it differently? If something doesnít work the first time, that doesnít mean you should give up. 
When I was ten years old, I tried out for the dance company at the dance studio near my house. At this time, I had only been dancing for seven years. I felt like the youngest girl in the audition room because everyone looked so much older than me; my thought process was correct. The other girls that were also auditioning for the same group were older than me by a few years. Some of the girls were in the 8th grade, and some were in their sophomore year in high school. I felt very young being the only 5th grader in the audition. I wanted to pursue my dream and be a part of this dance company, so I didnít let the age gap between the girls and me keep me from auditioning. To my surprise, I was accepted onto the team at the age of ten years old when the dance instructors that are the executive directors of the company were looking for girls from the age of 12 years old to 18 years old. I felt very happy that I didn't give up and I didn't let the struggle of not having the same number of years of training like the other girls did keep me from auditioning. 
Throughout my first year in the dance company, I pushed myself out of my comfort zone and made new friends. An example of when I pushed myself in dance class was when I finally had the opportunity to start partnering with a boy. Being ten years old at the time, I was still very immature and thought that boys still had cooties. I never thought of holding a boyís hand at school, now I have to do partner work and have a boy hold my waist above his head. It was very uncomfortable and it took time to get used to since I was officially in the dance company and partner work was a normal thing to do. I failed multiple times in lifts in many performances and rehearsal that year, but I worked more and more in and out of dance class with my partner so that we could get the difficult lifts in the dance. One of my tricks that I learned throughout the eight years of being in the dance company and doing many different styles of partner work, if I didnít want my hand or my body to be sweating and slippery, I would hairspray my body and my hands before a rehearsal or a performance. Now, in my dancing career, I love to do partner work. In my senior year of high school, I was praised on how far I have come in partner work and how much chemistry I can portray to the audience while dancing. 
Dance has been a struggle in many scenarios, but I have always pushed myself past my comfort zone to show myself that I can do more. In the end, I hoped that I would succeed, but I had to struggle and fail multiple times before getting to the end point of my goal. †I believe that if I am afraid to struggle at something new in my life, then I will never succeed. I will always try and push myself past my comfort zone, and possibly struggle, to reach the top.

 

","100000143"
"46","2016_144.txt","100000144/
I believe that you should treat people the way you want to be treated. Everyone should treat everyone, and their ideas and opinions, with at least the most basic respect. Regardless of skin color, religion, beliefs, looks, anything, everyone should treat each other just as they would want to be treated- with respect. There has been so many issues lately regarding groups of people shaming other groups for what they believe in or how they look; This is the most ignorant form of disrespect anyone could ever display. Just because someone does not believe the same things you do or is going through what you are, does not give you the right to disrespect their beliefs or advice, their opinion is just as valid as yours is. Every summer I go to a horseback riding camp in New Hampshire for the month of July. It is an all girls sleep away camp that girls from ages 8-16 attend from all around the world. There is always a wide range of opinions and beliefs in every single conversation, sometimes even language barriers making every interaction with anyone just as interesting as it can be. One afternoon, I was talking with my friends about how how some girls were moved up into the higher level and some girls had been kept down low instead of moving up like they should have. My friends and I were all experienced riders at the top level, and were talking to two girls from Spain who barely spoke English, trying to make them feel better about being placed into the second highest ring, telling them how we were once in their place too. The language barrier was hard enough to deal with, so everyone was a little aggravated already, but, there was a younger girl sitting next to us listening on to our conversation. At one point, she leaned over and told the girls to not worry about it so much, and that theyíll move up when the time is right. The girls from Spain were upset enough, so they yelled back at her in very broken English that she does not understand how aggravating being held down is, and since she always has been in the lowest level of riding she does not understand. They screamed at her that all their friends are in the highest level and they are alone just below them all because they are just not good enough to make the cut, while she is at the bottom with all of her friends and has nothing to worry about. Their sudden harshness upset the little girl so much that she ran off scared and crying after just trying to help them feel better. This made me think, if the Spanish girls will not accept the little girlís opinion and advice because she was not at the same riding level as they were, and was not going through the same difficulties as them, her opinion was invalid. If this is a basic and natural belief for teenage girls to act upon, they must hold the same attitude when it comes to more serious issues like accepting gay marriage, or accepting different religions trying to prove their legitimacy to others. If those same two girls were having a conversation about whether or not they think gay marriage should be legal, and a lesbian tried to give her opinion, would they yell at her saying they do not want her opinion because she is not straight so she is not going through the same difficulties choice wise as they are? I believe everyone should treat people the way they want to be treated, and that everyoneís opinion matters no matter what. Just because someone is not the same as you, or does not hold the same beliefs, that does not mean their argument is any more valid or invalid as yours is. If we all treat people equally and with as much respect and acceptance as possible, the world would be a much happier place.","100000144"
"47","2016_146.txt","100000146/
I believe that everyone is born equal and no one should think they better than anyone else. Everyone wants to be better than someone else and this steams from their own insecurities. But if you love yourself, then you wonít seek out the pleasure of making some feel low for your own selfish high. This is prevalent in my age group and with the use of social media it doesnít help, we are constant in competition with others. We compete to have the best body, relationship, jobs, etc. If we donít get the spot light or the recognition, we want for being perfect in the eyes of others than we lash out and hurt our self and those around us. You start to feel low and start question yourself worth and the love others have for you. The reason why this is my belief is that during the beginning of my high school years I felt less of a person and that I donít matter as much because I wasnít perfect. That I was less than my friend and everyone else. In middle school I was a very awkward child. I was bigger than most girls my age, my hair was big and curly, and because I came from a low income family I didnít have the most fashion forward clothing. And this weird middle schooler only got older and more awkward and before I knew it I was in high school. In middle school it was acceptable to be like this, but in high school it wasnít. I felt like everyone got the upgrade and I was left behind. My freshman year was terrible, my friends had hit puberty and to top it off they had boyfriends who almost worshipped the ground the walked on, while I was stuck eating at my lunch table all alone. This affect my self-esteem so much and but me in such a funk, I felt the whole world was against me and I couldnít escape it because everyoneís happy life was plastered everywhere on social media. But what I didnít notice was that my depression was affecting everyone else around me. During Christmas break my great grandmother sat me down and told me what she had to go through when she my age. She had to compete with girls her own age but not only on looks but with basic human right. When she was younger she lived in Mississippi and had to deal with racism at every turn. She would have to tell herself that she was beautiful and unique, as well as that she had the same right as everyone else, even when ignorance was in her face screaming disgusting racist comments in her face. And I took this to heart, from that point I changed how I view myself and my life. I realized that I come from strong women and that  no one can tell me if Iím not beautiful because as long as I love my self and believe in myself, I am perfect. ","100000146"
"48","2016_147.txt","100000147/
I have recently begun to hold to the belief that no matter how much of a struggle it is to get over an obstacle, whether a personal problem or school work, as long as you believe you will make it through; nothing can stop you. Thought is the very first step to an accomplishment in any situation. There are times when it can be difficult to believe in yourself and your skills but you will never know what you can do until you try with all your energy and will. I have had moments where my anxiety over certain tasks has kept me from opportunities and I have told myself over and over from those days ìno more.î No more doubting whether I can make it. No more doubting my own judgement. No more relying on other people to confirm if I am right or wrong. I am my own person and only I can be me.
In psychology, they termed this the ìself-fulfilling destiny.î It is when a person believes they can attain something and then they work until they make the belief true. Of course it is easier to commit to a task when you are not weighed down by believing you will fail before you begin. How could you ever accomplish something when you think from the start there is no way for you to do so? Each person gets to decide what their limits are, so why would you ever want to create those limitations before you have ever tried anything? It can be that the mindset a person chooses for him or herself that is the determining factor in their success or failure. 
I struggled with this terribly in high school, specifically with Chemistry. No matter what I tried I simply could not follow the teacher and his way of giving instructions. I began to believe I could never do will in Chemistry and my D average reflected that mindset. Doing so terribly in the class even made me doubt what I had always planned to do with my life, go into a science field. Halfway through the year though I switched teachers in a last ditch effort to salvage something of the grade; even if I still did not get the material. The new teacher I had, however, was dedicated to having her students understand everything they were taught. Dr. Savery made me believe in my own ability again and my grade in her class quickly flipped around to Aís. She showed me the importance of not giving up or degrading my own efforts as futile. She is the one that has shaped my beliefs as well as renewing the belief in myself and my skills in science courses.","100000147"
"49","2016_148.txt","100000148/
I believe that hard work and dedication pays off. All my life I have never been part of the team and I was a mediocre student in middle school and early high school. Once I hit junior and senior year, I decided I wanted to prove to myself I could do better in sports and in school. Pushing myself taught me I can go above and beyond what I thought I was capable of. If you are willing to push yourself then you will do better. 
I started hitting the books more in my free time. This opened up my eyes. I found out I actually loved reading which I used to hate as a kid. I also found out that I am a procrastinator. In high school I started to mess with my scheduling on my agenda when it came to projects and test. I would bump things up so I could be prepared instead of waiting till the night before. I got my grades to all As and Bs and finished out high school with a bang. 
In high school I never really was on a team, I came to college and wanted to get back into rowing and continue rowing. I had been rowing for a year but it was just at a club and I never raced. I got way more into it over summer and this year in college. When I train harder, I get better. For example. When I first started rowing my split times (how long it takes you to row 500 meters) for erging were 2:45(this means It takes me two minutes and forty-five seconds to complete a 500 meter piece) today I had a 5k erg assessment and I got a 2:13.5. (2 minutes and 13 seconds to complete a 500 meter piece) I have worked my butt off to get down to that and hopefully the next time I row a 5k I will get a lower score. 
Working hard has a remarkable payoff. If you work for something, you will do well. There is no way around this, but If you do not work hard, you won't like your results. I pushed myself harder senior year than I ever did in school. I'm going to start using these techniques again so I can get my grades higher. I need to keep my grades up in order to row and I know that if I work hard and set aside time to actually get stuff done and to work, then I will be able to score higher. This is a motto I live by because of the outcomes I have witnessed when doing my work to the full potential I can do it. 

","100000148"
"50","2016_149.txt","100000149/
I am not the kind of person that does a lot of self-reflection, but if i am to say what my beliefs are, I know that I believe in tolerance, forgiveness, humility but most importantly, I believe in peace. Coming from a very war-torn country, I know to achieve this would be difficult cause humans are so different from each other even if with shared race and religion. In this school naturally the center for nonviolence and peace study interested me.I attended the Peacebuilding and Diversity in the Tamil Nadu and Nagaland State of India speech presented by Dr.Paul Bueno de Mesquita and his wife, Kay Johnson. They gave speeches about their experiences on the business/tour tip. They talked about the difference in cultures; how about 60-80% of marriages in India are arranged.They also covered disturbing facts about the country like; 70% of married women in India suffer domestic violence, 55% of all women in India faced family violence and abuse and lastly 67% child abuse in terms of sexual assaults. One of the highlights of the speech was them meeting Gandhi's great grandson. With all said, it was a really great speech, and by the end, I felt like I have gotten a deeper insight about the lifestyle in India. 
During the diversity week, for my URI 101 class, I decided to attend Professor Kimberle Crenshawís speech about Race, Reform and New Retrenchment. Although, she wasnít directly talking about peace, her speech about how equality can be achieved was really resourceful and informative; one that made me self reflect a lot.I realized that I tend to think that a problem isnít mine to solve since it doesnít affect me directly; she called it ìThe Frameî; meaning if the frame (situation) was different and it visualizes the direct effect it would have on the society as a whole, everyone would react differently than if they thought it only affected a certain group of people. Throughout the night she went on to talk about blacks lives matter, affirmative action, structural racism and white privilege, color blind framing of racial inequality and even the presidential debate that happened the previous night,but the activity she engaged the audience in, before the end of her speech, is what shook me the most. She introduced her last section which was ìIntersectional Erasureî, but before she elaborated, she asked all the people present to stand up. Explaining the activity, she would call out a few names and anyone who doesnít know the name mentioned would sit down, until the last person standing. When she began, she called out names that were really prominent in the blacks lives matter movement; names of those killed by the police; names like Michael Brown, Freddie Gray, Tamir Rice and Alton Sterling.  As she called the names, few people sat down, and I remembered looking around not believing that some people havenít heard of the tragedies. As she moves down the list, more and more people (including myself), sat down. Then she made her points; the latter part of the names in which everyone sat down were cases about police brutality against black women. This is what she called ìIntersectional Erasureî; how an equally tragic death wasnít as popular and seemed to be erased (even in the movement) based on the gender of the victim. She then went ahead to show us a video called ìSay Her Nameî; The video contained such disturbing scenes, that it chilled the entire audience. That video was still (and till this day) vivid in my mind, hopefully the video would get more attention, and more people would be aware. I enjoyed both of the sessions I attended; I got to see India through the eyes of Mr Paul and his wife, Kay and I also gained immense knowledge that encouraged me to be more aware, through the powerful speech of Ms. KimberlÈ Williams Crenshaw.

","100000149"
"51","2016_15.txt","100000015/
Something that I strongly belief in is that men should not look down on women and doubt their abilities. This is something that I deal with in some way or another almost every day, along with every other woman. I have faced this issue in many different realms, including classrooms, sports fields, physical education classes, etc. I am a strong believer that women can do everything men can do, and sometimes even better. I am not a huge feminist, but it is unfair for women to be stepped all over and doubted. 
A personal experience from my earlier years I have dealing with this happened back in sixth grade. We were playing floor hockey that week in my physical education class, and we could choose who we wanted to be on our team to play two on two. My best friend, Katie, and I were on a team together, and we happened to be in a class with a lot of boys. Every time we faced a team with all boys, they always had a look of confidence on their faces, thinking that the game would be an easy win for them. However, Katie and I were, and still are, very competitive athletes and are not fazed by anything. We started off with a bang and dominated many teams that we played. The fact that our abilities as athletes were doubted gave us the motivation to work even harder and beat the boys. The look of shock and disappointed from the boys was the best feeling, and we were very proud of ourselves. 
Not only have I been doubted as an athlete, but I have also been doubted as a student. It has happened numerous times, both in big and small ways. One of the more recent cases happened not too long ago, actually in my biology 101 lecture. We were taking a group quiz, and every time I suggested an answer, I was doubted by one of my male group mates. I felt confident in my answers, and I even had my notes out to back up my answers. Yet, my group mate would say that I am wrong, and call out to another male student a few seats down and ask what he thought the answer was. Sure enough, the answers I suggested were the same as the ones the other student said. When we found out we got the answer correct, the student that doubted me would not apologize and gave credit to the other student. This really rubbed me the wrong way, but I just decided to let the situation be and not say anything about it. 
My belief that men should not look down on women is something that, unfortunately, many women have to deal with. However, that is not to say that every man is guilty of doing so. Many men are supportive of women, and hopefully one day all men will think of women as equals.","100000015"
"52","2016_150.txt","100000150/
Originally when I was going to write this essay, I thought it would be on happy endings. Once upon a time I used to believe in them, but as I grew older and experienced life I learned that not everyone gets a happy ending. Instead, this essay is going to be about hope, hope is a powerful driving force in the world, just having hope is a powerful thing for most people. I donít want to make some speech, saying that my belief is more justified than another personís, as that is simply not true. Everyone is allowed to have their own feelings, opinions, and beliefs, and to say mine is above theirs is presumptuous of me.
Throughout our lives we will eventually hit a rough patch, though this may be cynical no one can deny it is the truth, When I was in high school my family hit a rough patch in our lives that threatened to tear us apart. My dad was discovered of being unfaithful to my mother for many years. This discovery put an intense strain on my family, my parents kept on fighting for years over this and it looked like it would stay that way. I just tried to hold onto hope in this situation, though it was hard to do form the toxic relationship that built up from the fighting. Eventually my dad moved out of the house and everything started to look better. A few years later and my parents finally divorced and can actually be civil together. The strain on my familyís relationship will always be there, but it gets easier to deal with in time. The relationship with my dad will never be the same as the one before his secret was discovered, but Iím happy to still have him in my life. 
What Iím trying to say here is that holding onto hope is the most important thing anyone can do. Many other people can identify with my situation of being in a toxic family, if I didnít have hope I probably would have fallen into depression. There was so much fighting going on for years, back and forth, spewing one hateful comment after another. I wasn't sure that I could handle seeing two people who I love dearly, rip each otherís throat out. Thankfully I had my friends to help me through this point in my life, as many of them had been through the same thing. This allowed me to escape and think, which allowed me to hope. Many people in this world do not have hope, their lives are so fundamentally different from mine, that i could never truly understand them. Hope is always the same though, it why we see change today. Just a little hope is all anyone needs in life, because believing that things will get better is sa powerful thing indeed.
","100000150"
"53","2016_151.txt","100000151/
For years people have claimed seeing flying objects in the sky. These strange flying objects are UFOís and they visit our planet regularly. Many different countries around the world have their own records of sighting of UFOís. Television, movies, books, real life stories and ancient cave paintings have all supported the fact that aliens exist. Ancient hieroglyphs described how they saw strange beings come down from the sky. I strongly believe that aliens do exist and that these UFOís visit Earth on a regular basis. I believe that Earth is not the only planet that has life form on it. Our galaxy is too big to not believe there are other life forms living out there. I think that out in our universe there is a planet or even planets that are homes to these aliens. Every year the amount of near collisions with UFOís increase. There are countless reports of planes that have witnessed UFOís on their ride. There have been many reported sightings and there's also been times where events have occurred and the government has tried to cover it up. I think the government is hiding the evidence of aliens. For example there is a United States Air Force facility in Nevada known as Area 51. The facility's purpose is unknown or kept secret because there is historical evidence that it is used to test extraterrestrial aircrafts. With the intense security and secrecy about the facility it is obvious that the government is trying to hide something from the public. Countless times NASA has tried to cover up events and this leads people to believe they are hiding the fact that aliens exist. Not only is the government hiding these facts from us but so are astronauts. Astronauts have the best chance of sighting aliens when they are on a mission. However it is said that these astronauts are sworn to secrecy if they are to encounter one on their trip. The government doesn't want to start panic with the facts that there is life outside of earth. If humans knew there was another planet outside of Earth that could be accessed there would be people trying to leave to explore and this new planet. People have reported their own experience of aliens making an appearance on earth and probing humans. Astronomers have done the math and calculated that there should be thousands if not millions of other planets that are capable of having life on them. I have a few other friends who I became closer ith over this topic because it gets us so freaked out about what we are not being told. There is rock hard evidence that aliens exist and the government needs to tell the public about what they are keeping secret from us. This universe is too big to have just one planet with living creatures on it. We should know what else is out there. ","100000151"
"54","2016_152.txt","100000152/
The Paranormal. When I moved into my second house at the age of three, my life had changed forever. The whole property had a hidden secret that only my parents had known about, even prior to purchasing the house. The house was in a private neighborhood, in a wealthy town, but was oddly cheap for the location. Cheap for a reason. The neighborhood was called Tokeneke, named after a former Native American Reservation where the natives had taken refuge when Europeans invaded Connecticut. Overtime the Tokeneke tribe were pushed off their reservation and their land was taken over. Today I know the truth behind that house and the truth was that right on my property was where the tribe held their burial ground.
Though I was too young to remember most of what went down, I do remember the energy of the place and hot spots of the house that were more negatively charged than others, along with a few minor incidents. My mom is and always has been very sensitive to the paranormal. She has told me of multiple experiences she had gone through in the house, some being ìto dreadfulî to talk about. Being one of four siblings in my family, my parents got to witness how each of us had reacted to what was going on. My mom had told me that it was me who was most sensitive to the house. I remember experiencing noises and hearing voices that had no source, the TV turning on by itself every time I went to play the GameCube, and an overwhelming sense of dread coming from my closet, and the downstairs guest room. I remember until I was ten years old I was afraid to go upstairs and downstairs by myself.
After we had moved out of the house when I was nine, my mom had inspired me to gain a great interest in the paranormal. I found myself reading books of scary stories, and watching TV shows like, A Haunting, Paranormal Witness, Ghost Hunters, Destination Truth, etc. the list goes on. All of these sources, along with what I had experienced in the house lead to me to
solidify my belief of the paranormal. I believe that ghosts are just the energy of people who have passed and have difficulty moving on, because they cannot fully accept that they are dead.
They are simply confused, and lost in time and space. When energy is available for them to absorb whether it be in the form of strong living human emotion, or even electrical devices, they can make themselves known to the living. As for demonic entities, they do exist. I canít prove that there is a hell but there are entities out there that are beyond human understanding. Though I have never experienced these entities first hand, and hope to never do, I believe they do exist. As for angels, I believe that they are more discreet. I feel they are simply are responsible for most miracles that occur. All in all, I feel that I still donít have a grasp on understanding the paranormal, but this is simply what I believe, based on my experiences, and what I have absorbed.","100000152"
"55","2016_153.txt","100000153/
The Power of self-Love. I believe in the power of self-love and self-acceptance. I remember a day back in 6th grade that dropped my self-esteem to its lowest point. I was a chubby pre-teen, I was a little more ìdevelopedî than most of the other girls that I knew, and I had horrible acne. I went through medication after medication, from Proactiv, to an acne medication called murad that my mom could only afford in trial sizes because it was so expensive, to prescriptions. I was insecure, but everyone was starting to get acne and go through their ìugly stage,î so it wasnít a major focus for me. That was until one day I was sitting in the cafeteria with my friends when I noticed that students were walking by and they would look at me and laugh with their friends. I didnít think anything of it until one of my closest friends told me why people were laughing at me. It turns out, two students who I had only interacted with a few times had drawn a picture of me on the white board when their teacher wasnít in the room.This picture depicted me with crazy hair (my
hair is naturally very curly), red acne dots all over my face, chunky braces, and a blown up body. I was absolutely crushed. I went home crying, and that day was the day that shaped my body image and the way I saw myself for the rest of middle school and high school. I became a very sad individual, and I was envious of every girl that I thought was better than me in any way, and
I was miserable. My negative body image also led into lack of motivation, and lack of confidence in any work that I did. All I wanted to do was lay in bed all day, but doing that just made me think negative things like ìyouíre so useless,î ìall youíre doing is proving that you canít be like anybody else,î and ìyouíre not good enough.î Snide comments about my weight, my skin, and my successís and failures from friends, family, and even strangers only validated all of the negative things that I would say about myself. However, this past year I have been trying to find myself and re-evaluate everything bad I have ever thought about myself. I have
learned that I donít WANT to be like anybody else the way I did back then, I want to be my own person.  Recently, I have discovered the importance of self love and self acceptance and how much it really does change your everyday life. Today, my acne is cleared up (for the most part), I have perfect teeth, I have grown into my body, I have learned how to maintain my hair, and I am working harder than I ever have before. However, I am still very insecure about my weight and other aspects of  myself because I have been my own worst enemy for the past six years. To help get where I want to be, I have been meeting and surrounding myself with new and interesting people here at URI, I have been getting involved in clubs and learning all types of new things,
and I have been going to the gym with new friends to boost my endorphins and rid the stress of my new schedule. I am still working on becoming 100% comfortable with myself, but the
improvements I have been making in accepting myself have proven to boost my overall mood, my confidence, and my overall happiness.","100000153"
